date,restaurant_id,restaurant_type,menu_item_name,meal_type,key_ingredients_tags,typical_ingredient_cost,observed_market_price,actual_selling_price,quantity_sold,has_promotion,special_event,weather_condition,sentiment,sales
2024-11-04,37,Food Stall,Char Kway Teow,Lunch,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5.0,11.44,17.83,0,False,False,Cloudy,,0.0
2024-11-04,5,Cafe,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,13.62,13.13,87,True,False,Sunny,,1142.3100000000002
2024-11-04,47,Food Stall,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,1.94,2.83,609,False,False,Rainy,,1723.47
2024-11-04,47,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,5.72,9.96,282,False,False,Rainy,,2808.7200000000003
2024-11-04,23,Fine Dining,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,16.39,31.04,9,False,False,Cloudy,,279.36
2024-11-04,26,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,5.25,9.95,265,False,False,Rainy,,2636.75
2024-11-04,7,Casual Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,11.39,21.77,87,False,False,Cloudy,,1893.99
2024-11-04,5,Cafe,Iced Lemon Tea,Dinner,"black tea, lemon, sugar syrup",1.2,4.78,6.27,182,False,True,Sunny,,1141.1399999999999
2024-11-04,24,Casual Dining,Char Kway Teow,Lunch,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5.0,15.43,32.31,89,False,False,Cloudy,,2875.59
2024-11-04,44,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,5.39,8.66,85,False,False,Sunny,,736.1
2024-11-04,5,Cafe,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,2.62,3.67,367,False,False,Cloudy,,1346.8899999999999
2024-11-04,2,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,14.66,17.13,323,True,False,Sunny,,5532.99
2024-11-04,36,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,13.03,22.84,207,False,False,Cloudy,,4727.88
2024-11-04,41,Cafe,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,10.04,19.83,16,False,False,Cloudy,,317.28
2024-11-04,29,Food Stall,Char Kway Teow,Lunch,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5.0,10.79,16.43,292,False,False,Sunny,,4797.5599999999995
2024-11-04,4,Cafe,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,36.55,52.13,43,False,False,Sunny,,2241.59
2024-11-04,5,Cafe,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,10.54,20.19,106,False,False,Sunny,,2140.1400000000003
2024-11-04,35,Food Stall,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,2.18,2.51,546,False,False,Cloudy,,1370.4599999999998
2024-11-04,38,Fine Dining,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,48.85,75.11,107,False,False,Cloudy,,8036.7699999999995
2024-11-04,24,Casual Dining,Char Kway Teow,Lunch,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5.0,15.41,25.31,240,False,False,Cloudy,,6074.4
2024-11-04,38,Fine Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,42.68,62.39,216,False,False,Cloudy,,13476.24
2024-11-05,7,Casual Dining,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,6.18,10.69,108,False,False,Cloudy,,1154.52
2024-11-05,19,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,8.76,15.24,126,False,False,Sunny,,1920.24
2024-11-05,32,Fine Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,31.2,56.48,191,False,False,Sunny,,10787.68
2024-11-05,27,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,13.6,27.81,183,False,False,Rainy,,5089.23
2024-11-05,44,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,7.12,9.41,490,False,False,Sunny,,4610.9
2024-11-05,21,Casual Dining,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,12.16,19.66,0,False,False,Sunny,,0.0
2024-11-05,26,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.2,7.92,421,False,True,Rainy,,3334.32
2024-11-05,26,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.63,8.96,267,False,False,Rainy,,2392.32
2024-11-05,20,Casual Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,29.24,29.22,239,True,False,Sunny,,6983.58
2024-11-05,26,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.03,5.67,654,True,False,Rainy,,3708.18
2024-11-05,23,Fine Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,17.5,30.32,68,False,False,Sunny,,2061.76
2024-11-05,24,Casual Dining,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,6.83,9.51,231,False,False,Rainy,,2196.81
2024-11-05,15,Food Stall,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,2.02,2.47,263,False,False,Sunny,,649.61
2024-11-05,22,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,16.82,24.3,185,False,False,Rainy,,4495.5
2024-11-05,49,Kopitiam,Chicken Rice,Lunch,"chicken, rice, ginger, garlic, chili sauce, cucumber",4.0,8.84,14.37,130,False,False,Sunny,,1868.1
2024-11-05,26,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,5.29,7.31,654,True,False,Sunny,,4780.74
2024-11-05,38,Fine Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,42.64,41.65,252,True,False,Rainy,,10495.8
2024-11-05,25,Fine Dining,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,11.79,19.51,213,False,False,Sunny,,4155.63
2024-11-05,28,Fine Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,47.34,80.91,86,False,False,Cloudy,,6958.259999999999
2024-11-05,3,Cafe,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,34.84,49.37,82,False,False,Cloudy,,4048.3399999999997
2024-11-05,32,Fine Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,51.4,69.71,242,False,False,Sunny,,16869.82
2024-11-05,39,Casual Dining,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,6.8,6.63,285,True,False,Cloudy,,1889.55
2024-11-05,2,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.7,2.39,206,False,False,Sunny,,492.34000000000003
2024-11-05,15,Food Stall,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,4.82,10.62,87,False,False,Cloudy,,923.9399999999999
2024-11-05,9,Casual Dining,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,3.25,2.83,625,True,False,Cloudy,,1768.75
2024-11-05,50,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,15.02,19.35,187,True,False,Sunny,,3618.4500000000003
2024-11-05,18,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,2.06,2.54,203,False,False,Sunny,,515.62
2024-11-05,24,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,8.73,11.76,549,False,False,Cloudy,,6456.24
2024-11-05,37,Food Stall,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,1.82,3.0,391,False,True,Rainy,,1173.0
2024-11-05,32,Fine Dining,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,14.01,30.39,10,False,True,Rainy,,303.9
2024-11-05,7,Casual Dining,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,3.65,5.88,140,False,False,Cloudy,,823.1999999999999
2024-11-06,32,Fine Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,38.43,33.16,334,True,False,Cloudy,,11075.439999999999
2024-11-06,12,Cafe,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,7.06,11.11,125,False,False,Sunny,,1388.75
2024-11-06,33,Cafe,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,3.46,2.65,816,True,False,Rainy,,2162.4
2024-11-06,5,Cafe,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,5.93,9.4,299,False,False,Sunny,,2810.6
2024-11-06,31,Food Stall,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,2.0,2.44,575,False,False,Sunny,,1403.0
2024-11-06,50,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.52,2.7,142,False,False,Sunny,,383.40000000000003
2024-11-06,14,Food Stall,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,5.47,7.98,157,False,False,Sunny,,1252.8600000000001
2024-11-06,21,Casual Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,28.96,51.77,114,False,False,Cloudy,,5901.780000000001
2024-11-06,23,Fine Dining,Iced Lemon Tea,Breakfast,"black tea, lemon, sugar syrup",1.2,5.16,4.26,580,True,False,Sunny,,2470.7999999999997
2024-11-06,31,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,5.63,12.94,18,False,False,Sunny,,232.92
2024-11-06,15,Food Stall,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,1.99,2.36,395,False,False,Rainy,,932.1999999999999
2024-11-06,1,Food Stall,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,20.08,35.42,0,False,False,Sunny,,0.0
2024-11-06,40,Food Stall,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,5.2,7.22,256,False,False,Rainy,,1848.32
2024-11-06,37,Food Stall,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,1.98,2.64,339,False,False,Sunny,,894.96
2024-11-06,45,Food Stall,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,1.84,2.44,475,False,False,Cloudy,,1159.0
2024-11-06,9,Casual Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,27.29,49.66,97,False,False,Sunny,,4817.0199999999995
2024-11-06,49,Kopitiam,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,5.67,7.04,563,True,False,Sunny,,3963.52
2024-11-06,10,Fine Dining,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,46.62,83.09,21,False,False,Sunny,,1744.89
2024-11-06,14,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,3.78,7.35,171,False,False,Cloudy,,1256.85
2024-11-06,30,Cafe,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,10.72,9.85,424,False,False,Sunny,,4176.4
2024-11-06,14,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.32,3.83,380,True,False,Rainy,,1455.4
2024-11-06,32,Fine Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,43.68,79.25,0,False,False,Cloudy,,0.0
2024-11-06,28,Fine Dining,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,37.28,73.59,127,False,False,Sunny,,9345.93
2024-11-06,6,Fine Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,35.78,66.68,47,False,True,Cloudy,,3133.9600000000005
2024-11-06,10,Fine Dining,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,19.93,15.29,254,True,False,Sunny,,3883.66
2024-11-06,17,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,5.16,6.66,209,False,False,Cloudy,,1391.94
2024-11-06,21,Casual Dining,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,5.45,5.74,453,True,False,Sunny,,2600.2200000000003
2024-11-06,3,Cafe,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,27.69,26.51,141,True,False,Sunny,,3737.9100000000003
2024-11-06,26,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,5.83,5.53,654,True,False,Cloudy,,3616.6200000000003
2024-11-06,44,Food Stall,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,1.96,2.88,577,False,False,Sunny,,1661.76
2024-11-06,26,Food Stall,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,1.85,2.28,407,False,False,Sunny,,927.9599999999999
2024-11-06,47,Food Stall,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,2.06,2.78,355,False,False,Sunny,,986.9
2024-11-07,40,Food Stall,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,18.1,37.09,0,False,False,Cloudy,,0.0
2024-11-07,5,Cafe,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,5.9,8.9,252,False,False,Sunny,,2242.8
2024-11-07,31,Food Stall,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,1.93,3.04,558,False,False,Sunny,,1696.32
2024-11-07,26,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.13,6.94,200,False,False,Cloudy,,1388.0
2024-11-07,23,Fine Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,44.9,72.76,82,False,False,Sunny,,5966.320000000001
2024-11-07,31,Food Stall,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,2.13,2.71,492,False,False,Sunny,,1333.32
2024-11-07,43,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,8.71,12.79,245,False,False,Sunny,,3133.5499999999997
2024-11-07,35,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.57,8.9,307,False,False,Sunny,,2732.3
2024-11-07,39,Casual Dining,Iced Lemon Tea,Breakfast,"black tea, lemon, sugar syrup",1.2,3.95,5.51,298,False,False,Sunny,,1641.98
2024-11-07,7,Casual Dining,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,5.42,10.45,118,False,False,Sunny,,1233.1
2024-11-07,36,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.68,2.33,385,False,False,Sunny,,897.0500000000001
2024-11-07,3,Cafe,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,3.27,3.32,397,False,False,Cloudy,,1318.04
2024-11-07,14,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.53,6.31,298,False,True,Sunny,,1880.3799999999999
2024-11-07,14,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,3.65,6.54,191,False,True,Sunny,,1249.14
2024-11-07,33,Cafe,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,3.89,5.63,332,False,False,Cloudy,,1869.1599999999999
2024-11-07,35,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.22,8.03,162,False,True,Rainy,,1300.86
2024-11-07,30,Cafe,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,8.11,9.78,373,False,False,Sunny,,3647.9399999999996
2024-11-07,21,Casual Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,25.78,27.69,294,True,False,Cloudy,,8140.860000000001
2024-11-07,48,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,7.35,11.2,497,False,False,Rainy,,5566.4
2024-11-07,2,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.66,2.72,269,False,False,Sunny,,731.6800000000001
2024-11-08,14,Food Stall,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,1.72,3.02,457,False,False,Cloudy,,1380.14
2024-11-08,32,Fine Dining,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,15.25,25.23,36,False,False,Rainy,,908.28
2024-11-08,15,Food Stall,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,6.19,8.15,289,False,False,Cloudy,,2355.35
2024-11-08,41,Cafe,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,6.42,8.69,230,False,False,Cloudy,,1998.6999999999998
2024-11-08,43,Casual Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,27.54,44.61,182,False,False,Sunny,,8119.0199999999995
2024-11-08,50,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,15.82,19.04,293,False,False,Rainy,,5578.719999999999
2024-11-08,50,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.81,2.25,398,False,False,Sunny,,895.5
2024-11-08,44,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.57,9.51,518,False,False,Cloudy,,4926.18
2024-11-08,50,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,16.32,24.95,0,False,False,Sunny,,0.0
2024-11-08,27,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.98,2.87,292,False,False,Cloudy,,838.0400000000001
2024-11-08,28,Fine Dining,Iced Lemon Tea,Dinner,"black tea, lemon, sugar syrup",1.2,6.36,8.28,363,False,False,Sunny,,3005.64
2024-11-08,19,Casual Dining,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,5.66,10.29,55,False,False,Sunny,,565.9499999999999
2024-11-08,44,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.52,9.86,277,False,False,Rainy,,2731.22
2024-11-08,24,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,8.86,10.72,405,False,False,Cloudy,,4341.6
2024-11-08,24,Casual Dining,Char Kway Teow,Lunch,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5.0,17.41,29.5,160,False,False,Sunny,,4720.0
2024-11-08,6,Fine Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,48.9,38.24,272,True,False,Cloudy,,10401.28
2024-11-08,45,Food Stall,Char Kway Teow,Dinner,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5.0,10.04,15.54,170,False,False,Rainy,,2641.7999999999997
2024-11-08,26,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,3.56,5.95,237,True,False,Cloudy,,1410.15
2024-11-08,27,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,18.61,23.86,211,False,False,Sunny,,5034.46
2024-11-08,34,Casual Dining,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,2.95,3.95,414,False,False,Sunny,,1635.3000000000002
2024-11-08,27,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,13.43,27.36,37,False,False,Cloudy,,1012.3199999999999
2024-11-08,43,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,7.82,13.11,418,False,False,Sunny,,5479.98
2024-11-08,30,Cafe,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,3.42,3.49,244,False,False,Rainy,,851.5600000000001
2024-11-08,50,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,15.97,25.28,92,False,False,Cloudy,,2325.76
2024-11-08,31,Food Stall,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,2.58,2.86,480,False,False,Sunny,,1372.8
2024-11-08,10,Fine Dining,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,11.35,10.28,674,True,True,Sunny,,6928.719999999999
2024-11-08,25,Fine Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,35.73,72.31,61,False,False,Cloudy,,4410.91
2024-11-08,41,Cafe,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,28.96,51.82,44,False,False,Sunny,,2280.08
2024-11-08,47,Food Stall,Laksa,Lunch,"rice noodles, fish broth, tamarind, shrimp paste, cucumber, mint",4.5,9.59,10.58,180,True,False,Sunny,,1904.4
2024-11-08,23,Fine Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,45.55,55.42,177,False,False,Sunny,,9809.34
2024-11-08,36,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,16.3,31.51,89,False,False,Rainy,,2804.3900000000003
2024-11-09,18,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,13.72,24.01,195,False,False,Rainy,,4681.950000000001
2024-11-09,31,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,7.27,9.18,558,False,False,Sunny,,5122.44
2024-11-09,43,Casual Dining,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,2.65,3.83,601,False,False,Sunny,,2301.83
2024-11-09,42,Fine Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,37.09,60.44,184,False,False,Rainy,,11120.96
2024-11-09,43,Casual Dining,Iced Lemon Tea,Dinner,"black tea, lemon, sugar syrup",1.2,3.28,5.81,252,False,False,Sunny,,1464.12
2024-11-09,39,Casual Dining,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,24.4,53.16,152,False,False,Sunny,,8080.32
2024-11-09,1,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,5.5,6.37,877,True,False,Cloudy,,5586.49
2024-11-09,11,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.72,6.03,176,False,False,Sunny,,1061.28
2024-11-09,22,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,15.49,25.11,141,False,False,Sunny,,3540.5099999999998
2024-11-09,26,Food Stall,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,5.67,4.58,702,True,False,Sunny,,3215.16
2024-11-09,23,Fine Dining,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,10.33,17.03,415,False,False,Cloudy,,7067.450000000001
2024-11-09,34,Casual Dining,Char Kway Teow,Lunch,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5.0,15.12,23.73,342,False,False,Sunny,,8115.66
2024-11-09,35,Food Stall,Chicken Rice,Dinner,"chicken, rice, ginger, garlic, chili sauce, cucumber",4.0,7.54,14.41,111,False,False,Rainy,,1599.51
2024-11-09,36,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,16.32,28.27,45,False,False,Rainy,,1272.15
2024-11-09,20,Casual Dining,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,31.08,45.26,138,False,False,Sunny,,6245.88
2024-11-09,6,Fine Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,15.22,28.55,113,False,False,Cloudy,,3226.15
2024-11-09,50,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.49,2.08,476,False,False,Cloudy,,990.08
2024-11-09,28,Fine Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,49.58,65.37,203,False,False,Sunny,,13270.11
2024-11-09,19,Casual Dining,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,5.62,9.63,340,False,False,Sunny,,3274.2000000000003
2024-11-09,13,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.96,7.48,212,False,False,Rainy,,1585.76
2024-11-09,41,Cafe,Iced Lemon Tea,Dinner,"black tea, lemon, sugar syrup",1.2,4.84,4.87,399,False,False,Sunny,,1943.13
2024-11-09,32,Fine Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,30.96,61.75,55,False,False,Sunny,,3396.25
2024-11-09,40,Food Stall,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,4.47,7.63,249,False,False,Rainy,,1899.87
2024-11-09,7,Casual Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,21.4,36.07,291,True,False,Sunny,,10496.37
2024-11-09,44,Food Stall,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,2.08,2.47,434,False,False,Sunny,,1071.98
2024-11-09,49,Kopitiam,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.07,9.22,468,False,False,Rainy,,4314.96
2024-11-09,24,Casual Dining,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,2.98,4.54,744,False,False,Sunny,,3377.76
2024-11-09,37,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.17,4.48,571,True,False,Cloudy,,2558.0800000000004
2024-11-09,35,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,3.53,6.79,289,False,False,Sunny,,1962.31
2024-11-09,49,Kopitiam,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.15,6.03,352,False,False,Rainy,,2122.56
2024-11-09,39,Casual Dining,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,7.73,9.21,643,True,False,Sunny,,5922.030000000001
2024-11-09,48,Casual Dining,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,2.52,4.22,747,False,False,Sunny,,3152.3399999999997
2024-11-09,21,Casual Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,24.13,39.56,288,False,False,Cloudy,,11393.28
